#Team:9154
#BoatNo:1
#Source:SailLogger iOS
#Interval:1
#Device:iPhone
timestamp,latitude,longitude,sog,cog,heel,pitch
1721921548944.0,45.36707553,-75.84082187,6.62,108.17,83.25,-0.14
1721921549944.0,45.36706314,-75.84078082,6.53,111.1,91.39,8.02
1721921550944.0,45.36705374,-75.84074291,6.37,110.88,85.7,3.46
1721921551945.0,45.36704243,-75.84070265,6.51,111.4,78.75,4.35
1721921552944.0,45.36702862,-75.84066221,6.67,113.44,80.11,2.5
1721921553943.0,45.36701657,-75.84062098,6.8,113.89,80.01,0.29
1721921554944.0,45.36700521,-75.84058074,6.72,112.47,81.28,2.79
1721921555944.0,45.36699492,-75.84054042,6.54,112.0,76.6,0.57
1721921556944.0,45.36698419,-75.84050415,6.23,112.66,83.73,2.69
1721921557945.0,45.36697513,-75.84047183,5.73,112.83,83.1,-0.69
1721921558944.0,45.36696544,-75.84044333,5.32,113.81,92.54,-4.3
1721921559944.0,45.36695652,-75.84041715,4.8,113.91,82.69,-3.14
1721921560944.0,45.36694885,-75.84039163,4.56,113.83,79.78,0.4
1721921561944.0,45.3669426,-75.84035923,4.92,109.62,70.99,3.62
1721921562944.0,45.3669364,-75.8403205,5.53,105.86,60.85,13.13
1721921563944.0,45.36692966,-75.84028163,5.85,105.25,80.1,13.75
1721921564944.0,45.36691763,-75.84024043,6.4,110.92,66.82,13.37
1721921565944.0,45.3669068,-75.84019861,6.72,110.49,78.44,-4.27
1721921566944.0,45.36689383,-75.84015522,6.88,111.1,79.34,-5.16
1721921567944.0,45.36688282,-75.84012175,6.11,112.65,86.79,-0.67
1721921568944.0,45.36687124,-75.84009297,5.46,114.91,85.16,-1.39
1721921569944.0,45.36686123,-75.84006479,5.06,114.98,83.21,0.52
1721921570944.0,45.36685256,-75.84003714,4.76,114.39,85.1,5.98
1721921571944.0,45.3668429,-75.84000517,5.08,113.78,86.55,3.47
1721921572944.0,45.36683235,-75.83996827,5.63,112.09,83.3,-3.36
1721921573943.0,45.36682214,-75.83993012,5.93,110.95,82.41,-1.6
1721921574943.0,45.36681096,-75.83989393,5.95,112.78,81.44,3.09
1721921575943.0,45.36679879,-75.83985852,6.02,115.21,81.01,2.08
1721921576943.0,45.36678788,-75.83982479,5.9,115.59,84.56,2.25
1721921577943.0,45.36677568,-75.83979055,5.89,116.45,81.58,-2.47
1721921578943.0,45.36676598,-75.83975669,5.74,113.5,85.37,-2.52
1721921579943.0,45.36675535,-75.83972525,5.47,114.1,82.38,-5.01
1721921580943.0,45.36674583,-75.83969631,5.13,114.35,81.54,-2.68
1721921581943.0,45.36673777,-75.8396709,4.58,114.62,81.93,-4.04
1721921582943.0,45.36672963,-75.83964737,4.22,114.78,84.54,-0.7
1721921583943.0,45.36672216,-75.83962014,4.34,111.11,81.48,1.1
1721921584943.0,45.3667127,-75.83958638,5.05,111.07,82.11,-3.72
1721921585943.0,45.3667,-75.83954758,5.86,112.6,84.33,-1.07
1721921586943.0,45.36668769,-75.83951064,6.02,113.67,88.63,-1.17
1721921587943.0,45.36667659,-75.83947888,5.62,114.27,94.44,-0.05
1721921588943.0,45.36666861,-75.83944902,5.27,113.21,88.55,3.81
1721921589943.0,45.36665967,-75.83941552,5.47,111.81,84.59,-2.54
1721921590943.0,45.36665193,-75.83937444,6.07,108.0,87.0,0.47
1721921591943.0,45.36663851,-75.83933447,6.5,112.03,92.17,-3.3
1721921592943.0,45.36662242,-75.83929371,6.79,116.79,89.23,-2.48
1721921593943.0,45.36660517,-75.83925112,7.1,119.07,82.46,2.38
